"emp_no","first_name","last_name","hire_date"
77191,"Elgin","Setia","1986-04-12"
101544,"Doowon","Setlzner","1986-10-22"
74973,"Marin","Heijenga","1986-10-25"
213891,"Shahar","Murtha","1986-06-06"
79953,"Anyuan","Hoppenstand","1986-03-24"
486799,"Bader","Chorvat","1986-03-26"
267159,"Abdulla","Ponthieu","1986-10-10"
473403,"Zeydy","Ladret","1986-07-19"
78262,"Alain","Linnainmaa","1986-09-17"
62757,"Premsyl","Casperson","1986-11-05"
202731,"Chiradeep","Ciolek","1986-12-10"
252822,"Gou","Gammage","1986-02-19"
279504,"Olivera","Thibadeau","1986-12-23"
499438,"Tse","Kalsbeek","1986-02-25"
240733,"Miomir","Mansanne","1986-08-22"
413628,"Subbu","Begiun","1986-07-21"
411851,"Parke","Deville","1986-12-10"
465751,"Elzbieta","Thorensen","1986-06-20"
33606,"Clyde","Swift","1986-03-14"
101269,"Subir","Suessmith","1986-01-05"
479131,"Sanjiv","Uehara","1986-09-13"
225455,"Eldridge","Papadias","1986-08-19"
48163,"Szabolcs","Usdin","1986-12-17"
466783,"Mack","Erdi","1986-09-29"
259565,"Shirish","Osgood","1986-06-10"
466061,"Francesca","Basawa","1986-02-05"
220846,"Spyrose","Parhami","1986-10-01"
274413,"Stamatina","Valtorta","1986-11-25"
51807,"Mrinalini","Hennebert","1986-02-08"
93420,"Odinaldo","Giaccio","1986-10-09"
64095,"Tetsushi","Melski","1986-11-08"
466863,"Evgueni","Marshall","1986-11-18"
414160,"Bodh","Hiltgen","1986-06-16"
36920,"Lobel","Zuberek","1986-08-04"
282419,"Pranjal","Worfolk","1986-09-09"
416384,"Satoru","Porotnikoff","1986-10-20"
56800,"Xiong","Peot","1986-04-29"
105197,"Trygve","Birdsall","1986-09-10"
475671,"Sangeeta","Rosar","1986-10-12"
445380,"Morrie","Smeets","1986-01-06"
276460,"Kwangsub","Shimshoni","1986-12-13"
241177,"Lorien","Kaelbling","1986-04-18"
492204,"Vitaly","Ulupinar","1986-01-17"
473804,"Gopalakrishnan","Baba","1986-12-15"
30648,"Macha","Chartres","1986-02-24"
416251,"Gaetan","Farrar","1986-07-12"
291916,"Zhiwei","Selvestrel","1986-10-13"
218975,"Patricia","Ullian","1986-04-15"
228103,"Uwe","Callaway","1986-05-09"
201081,"Suzette","Schlegelmilch","1986-01-22"
281021,"Henk","Peltason","1986-05-30"
452809,"Tzvetan","Picel","1986-06-07"
429940,"Cedric","Kalefeld","1986-12-25"
244559,"Sampalli","Ramaiah","1986-09-24"
441451,"Fabrizio","Marletta","1986-03-27"
18721,"Giri","Egerstedt","1986-09-24"
26560,"Greger","Anily","1986-03-08"
211674,"Sajjan","Dahlbom","1986-06-30"
82992,"Jixiang","Marwedel","1986-11-12"
437414,"Arnould","Kavvadias","1986-01-03"
25160,"Gianluca","Sevcikova","1986-07-11"
39780,"Alain","Gyorkos","1986-04-30"
439315,"Kayoko","Walston","1986-06-13"
228564,"Mohammad","Yoshimura","1986-08-01"
486135,"Takahiro","Milicia","1986-10-13"
78422,"Heon","Thorelli","1986-08-02"
38529,"Nectarios","Maliniak","1986-01-16"
59941,"Lobel","Barvinok","1986-05-07"
444129,"Nigel","Iacovou","1986-11-28"
279211,"Xumin","Conta","1986-04-03"
290192,"Jouni","Boreale","1986-12-30"
446030,"Mahmut","Peris","1986-01-06"
103721,"Ger","Cooke","1986-11-06"
258013,"Wilmer","Lamparter","1986-10-28"
460367,"Rimli","Ouhyoung","1986-03-10"
79217,"Samphel","Ghemri","1986-11-24"
409872,"Weiru","Swift","1986-07-22"
213277,"Munenori","Marrevee","1986-02-28"
467757,"Marin","Zirintsis","1986-06-20"
241118,"Goa","Osgood","1986-02-08"
444373,"Sastry","Hitomi","1986-07-31"
208106,"Indrajit","Peck","1986-06-16"
73961,"Khedija","Schaad","1986-10-02"
87246,"Boaz","Melichar","1986-09-05"
57350,"Aluzio","Georgakopoulos","1986-03-25"
440886,"Supot","Oaver","1986-03-15"
294387,"Hatem","Asser","1986-02-28"
70681,"Poornachandra","Sudbeck","1986-08-13"
421781,"Arnd","Yamaashi","1986-10-14"
245914,"Shim","Swick","1986-08-19"
209061,"Licheng","Zhang","1986-08-16"
446242,"Deborah","Rouquie","1986-02-28"
278916,"Mizuhito","Kossowski","1986-01-08"
217855,"Takahiro","Matzov","1986-10-10"
485123,"Kwangsub","Uhrig","1986-01-19"
102627,"Bedrich","Businaro","1986-09-25"
263045,"Taizo","Linares","1986-04-04"
226347,"Yucel","Rosch","1986-01-05"
93650,"Ortrud","Fabrizio","1986-12-02"
268447,"Denis","Shackel","1986-06-02"
49341,"Basem","Klerer","1986-01-29"
48721,"Mayumi","Gustavson","1986-09-17"
64503,"Stafford","Kornatzky","1986-08-29"
71828,"Cathie","Sessa","1986-01-10"
15196,"Souichi","Duclos","1986-07-31"
492742,"Byong","Benner","1986-02-10"
241569,"Constantino","Krogh","1986-04-28"
54730,"Lokesh","Jayawardene","1986-04-26"
93971,"Sibyl","Luef","1986-08-20"
468083,"Aluzio","Kakkad","1986-05-31"
410489,"Tuval","Ruemmler","1986-08-30"
78794,"Fun","Rajaraman","1986-11-05"
292602,"Hailing","Morrey","1986-09-25"
441860,"Marla","Seghrouchni","1986-11-16"
297296,"Ronnie","Lichtner","1986-05-15"
243031,"Arun","Giarratana","1986-10-24"
463593,"Sreekrishna","Duclos","1986-03-01"
41978,"Suzette","Schieder","1986-03-17"
233438,"Mototsugu","Edelhoff","1986-03-05"
243979,"Shakhar","Heuter","1986-03-04"
210368,"Jianhao","Peres","1986-10-26"
260953,"Doowon","Mukaidono","1986-11-03"
235834,"Kish","Ducloy","1986-07-30"
461932,"Ronnie","Chartres","1986-01-23"
225123,"Makato","Gide","1986-01-14"
106308,"Nobuyoshi","Kitsuregawa","1986-05-08"
284860,"Uriel","Barreiro","1986-07-30"
237416,"Moty","Henders","1986-05-05"
294128,"Arfst","Barriga","1986-06-01"
470528,"Sanjiv","Plump","1986-05-26"
401366,"Luise","Matzat","1986-07-25"
460081,"Kristof","Desikan","1986-09-24"
410184,"Sandeepan","Mondadori","1986-10-04"
257372,"Kwangyoen","Steinauer","1986-03-19"
473734,"Sergi","Mitchem","1986-09-02"
100837,"Anneke","Munke","1986-08-02"
221056,"Marlo","Tiemann","1986-09-05"
98757,"Tesuya","Speel","1986-11-22"
458353,"Nirmal","Rosis","1986-06-24"
284829,"Tetsurou","Garnick","1986-12-14"
240998,"Reinhold","Wegerle","1986-08-09"
294775,"Vitali","Eickenmeyer","1986-10-01"
23465,"Martien","Walstra","1986-10-22"
222110,"Maria","Warwick","1986-08-07"
453661,"Yifei","Stanger","1986-09-02"
494396,"Sreekrishna","Wynblatt","1986-08-19"
78744,"Shichao","Tempesti","1986-10-21"
248367,"Charmane","Huttel","1986-07-14"
413941,"Perla","Beetstra","1986-03-28"
87397,"Lorien","Perng","1986-08-11"
82288,"Xinglin","Ponthieu","1986-01-18"
65435,"Arif","Macedo","1986-12-22"
476054,"Licheng","Welham","1986-12-23"
234639,"Morrie","Luck","1986-02-03"
464093,"Diederik","VanScheik","1986-07-11"
294402,"Xiaocheng","Birke","1986-06-26"
75977,"Martial","Manderick","1986-06-22"
28493,"Ebbe","Silva","1986-06-11"
21741,"Muneo","Raoux","1986-02-14"
451682,"Fumiyo","Ariola","1986-05-29"
220862,"Zhilian","Goodrum","1986-01-27"
472375,"Ranan","Weedon","1986-01-15"
433998,"Chiradeep","Pettis","1986-07-05"
87158,"Nahid","Neiman","1986-09-20"
246639,"Sergi","Schiettecatte","1986-01-04"
94763,"Janalee","Viele","1986-03-27"
58167,"Kazunori","Pintelas","1986-06-19"
264524,"Baoqiu","Kakkar","1986-03-03"
43292,"Yannis","Onuegbe","1986-09-19"
427900,"Tse","Dredge","1986-06-14"
105080,"Nidapan","Hoppenstand","1986-10-29"
462433,"Toshiki","Katiyar","1986-02-09"
41586,"Filipe","Birdsall","1986-08-24"
252195,"Chenyi","Leppanen","1986-06-12"
15851,"Alper","Beerel","1986-11-27"
456542,"Odoardo","Hanabata","1986-04-08"
70086,"Arno","Fasbender","1986-01-20"
229847,"Lenore","Tiemann","1986-07-14"
212809,"Gio","DuBourdieux","1986-08-14"
61868,"Kerhong","Underwood","1986-05-10"
90452,"Hailing","Collavizza","1986-04-25"
80752,"Zhenhua","Adachi","1986-07-01"
48369,"Rimon","Shimshoni","1986-09-27"
492111,"Mong","Gihr","1986-09-18"
441276,"Rosli","Papsdorf","1986-09-09"
299652,"Rosalyn","Luke","1986-04-13"
460717,"Golgen","Marquardt","1986-07-30"
291850,"Shirish","Esteva","1986-10-04"
282904,"Goo","Cronin","1986-07-08"
441376,"Moni","Jenevein","1986-12-03"
430904,"Xiping","Conde","1986-10-22"
22576,"Shawna","Reinhart","1986-01-01"
74166,"Shawna","Beidas","1986-05-18"
105243,"Arvind","Gornas","1986-04-07"
472124,"Chaitali","Masamoto","1986-12-01"
440992,"Danny","Domenig","1986-10-26"
442122,"Junsik","Cools","1986-09-22"
12572,"Sungwon","McConalogue","1986-07-20"
244968,"Sachin","Karner","1986-07-19"
292355,"Niranjan","Khamsi","1986-02-02"
217035,"Leucio","Sinicrope","1986-10-18"
74531,"Mitchel","Waeselynck","1986-11-06"
271722,"Fuqing","Zaiane","1986-06-04"
45645,"Hausi","Desikan","1986-07-15"
204580,"Vincent","Larfeldt","1986-09-20"
102372,"Maik","Jahnichen","1986-09-06"
203113,"Bodo","Brookner","1986-09-11"
54307,"Yuqun","Bondorf","1986-11-16"
435152,"Alair","Hiroyama","1986-03-01"
34890,"Hein","Conta","1986-01-23"
26285,"Divine","Lupu","1986-12-24"
457839,"Arto","Penz","1986-05-04"
262998,"Masali","Hagimont","1986-03-09"
63662,"Sreekrishna","Alpay","1986-11-03"
106127,"Basil","Luit","1986-10-13"
76770,"Ioana","Keohane","1986-03-24"
280229,"Tooru","Fiutem","1986-08-13"
80282,"Udi","Gladwell","1986-10-28"
79876,"Randy","Feinberg","1986-12-02"
285323,"Ger","Restivo","1986-07-29"
210882,"Nahla","Tchuente","1986-06-09"
41836,"Akhilish","Passino","1986-01-28"
479086,"Adly","Koshino","1986-10-18"
240141,"Hisao","Emmart","1986-09-14"
213788,"Fabrizio","Azadmanesh","1986-08-21"
58244,"Mohd","Androutsos","1986-12-17"
79809,"Dipankar","Lindqvist","1986-08-15"
11398,"Oscar","Peir","1986-08-23"
201539,"Jovan","Hutter","1986-04-29"
16609,"Boriana","Ventosa","1986-10-10"
425567,"Vesna","Raczkowsky","1986-10-01"
204846,"Yannis","Karunanithi","1986-03-06"
281151,"Kristen","Ermel","1986-01-08"
436050,"Christophe","Emiris","1986-12-24"
22365,"Sumali","Kading","1986-08-15"
497474,"Patricia","Preusig","1986-07-19"
251720,"Tadanori","Birke","1986-09-24"
241148,"Kensyu","Jenevein","1986-06-07"
408536,"Kotesh","Saoudi","1986-12-02"
432302,"Taizo","Stentiford","1986-03-12"
39454,"Hidefumi","Dymetman","1986-01-18"
19011,"Sachin","Hiraishi","1986-02-14"
470596,"JiYoung","Rahier","1986-05-26"
46896,"Mingzeng","Kusalik","1986-03-31"
100753,"Zsolt","Baca","1986-09-13"
210570,"Oldrich","Mapelli","1986-01-23"
229830,"JoAnne","Zweizig","1986-11-06"
92376,"Richard","Mandelberg","1986-02-09"
256175,"Hidefumi","Tokunaga","1986-12-13"
100487,"Tran","Yeung","1986-01-11"
291330,"Mona","Ligten","1986-03-16"
431955,"Ortrud","Cairo","1986-03-17"
285112,"Xiaopeng","Czaja","1986-06-19"
269423,"Sajjad","Kolinko","1986-02-20"
55727,"Dmitri","Hiyoshi","1986-07-18"
17986,"Oguz","Angelopoulos","1986-11-29"
41263,"Armond","Jahnichen","1986-12-25"
435830,"Yechiam","Zaumen","1986-10-23"
40567,"Jiann","Chenoweth","1986-04-23"
434330,"Feixiong","England","1986-10-07"
413968,"Yuichiro","Krider","1986-06-17"
280034,"Guadalupe","Anandan","1986-10-18"
224266,"Insup","Leaver","1986-11-20"
431378,"Cristinel","Peyn","1986-03-24"
405433,"Katsuo","Demke","1986-08-01"
298397,"Palash","Mundy","1986-01-23"
22550,"Erzsebet","Pagter","1986-11-19"
45353,"Ghassan","Ferretti","1986-01-26"
85958,"Fusako","Vadhan","1986-12-05"
239583,"Atreyi","Denny","1986-05-21"
261346,"Elvis","Brendel","1986-08-16"
107693,"Kenton","Bharadwaj","1986-07-03"
440202,"Sadegh","Daescu","1986-06-06"
447991,"Fumitaka","Orlowski","1986-12-04"
10053,"Sanjiv","Zschoche","1986-02-04"
469837,"Mingdong","Ebeling","1986-07-21"
17990,"Masako","Deyuan","1986-10-12"
50935,"Katsuyuki","Esposito","1986-10-19"
486188,"Mona","Melter","1986-05-01"
224704,"Adly","Landherr","1986-04-20"
464471,"Chaoyi","Narwekar","1986-09-14"
462776,"Mostafa","Dechter","1986-03-26"
100274,"Fei","Miyakawa","1986-10-07"
240947,"Arra","Azadmanesh","1986-10-21"
455243,"Khoa","Bahk","1986-06-10"
70832,"Zengping","Gargeya","1986-01-02"
27705,"Duangkaew","Shumilov","1986-11-13"
22095,"Breannda","Schlumberger","1986-04-06"
247202,"Sandeepan","Marsiglia","1986-03-27"
296802,"Stabislas","Lorys","1986-04-26"
232381,"Siddarth","Tempesti","1986-05-26"
221650,"Christoph","Rindone","1986-09-15"
57320,"Mabry","Valtorta","1986-05-23"
249602,"Feiyu","Munos","1986-09-21"
472794,"Takahito","Weisert","1986-03-31"
493501,"Xuejun","Alvarado","1986-10-17"
298294,"Ghassan","Hoogerwoord","1986-09-17"
82037,"Shahar","Streit","1986-11-30"
451363,"Serif","Lamma","1986-11-26"
258129,"Doohun","Heping","1986-05-16"
42652,"Garnik","Nourani","1986-09-03"
262831,"Jaques","Hagimont","1986-06-01"
42402,"Gererd","Rosis","1986-05-30"
410773,"Stabislas","Rosca","1986-10-22"
12064,"Heping","Silva","1986-03-14"
486141,"Honesty","Montresor","1986-11-14"
288617,"Tsutomu","Beeson","1986-12-05"
494859,"Kwangho","Uchoa","1986-12-11"
246550,"Aemilian","Peroz","1986-11-22"
231338,"Ennio","Straney","1986-05-08"
495869,"Shai","Pluym","1986-09-01"
260832,"Shigeu","Langford","1986-12-19"
476493,"Shahar","Dredge","1986-01-03"
480651,"Ibibia","Zeleznik","1986-01-14"
237593,"Dietrich","Domenig","1986-08-23"
220459,"Ekawit","Bahk","1986-05-09"
493225,"Gretta","Demke","1986-10-22"
493878,"Foong","Bala","1986-01-03"
282358,"Luerbio","Milicia","1986-01-15"
271441,"Aluzio","Nanard","1986-05-22"
490009,"Odinaldo","Asser","1986-02-07"
495697,"Mona","Ramamoorthy","1986-07-03"
421654,"Claude","Ciolek","1986-03-20"
288573,"Shir","Bruckman","1986-09-15"
457607,"Rildo","Lampe","1986-05-20"
43811,"Remko","Kroll","1986-02-01"
403859,"Arunachalam","Roison","1986-04-09"
423131,"Kazuhiko","Billingsley","1986-11-16"
103359,"Boriana","Zultner","1986-11-16"
248179,"Jianhua","Picel","1986-05-12"
61502,"Nathan","Wegerle","1986-11-17"
290304,"Weidon","Stavenow","1986-08-20"
465014,"Mototsugu","Dulay","1986-10-23"
38039,"Pranjal","Perin","1986-09-23"
470078,"Guther","Varley","1986-09-28"
87677,"Collette","Rijsenbrij","1986-05-31"
483397,"Xuedong","Vanwelkenhuysen","1986-06-26"
11252,"Rutger","Dulin","1986-01-15"
17258,"Gladys","Takkinen","1986-06-21"
104734,"Shahid","Oppitz","1986-04-07"
460543,"Zhenbing","Conry","1986-08-17"
448998,"Otilia","Bhattacharjee","1986-08-27"
400215,"Stabislas","Thiran","1986-05-31"
262526,"Shaunak","Mateescu","1986-04-19"
83798,"Shigeo","Kropp","1986-07-03"
33326,"Aamer","Cheshire","1986-04-16"
82145,"Zhongwei","Pagter","1986-12-07"
66524,"Jacopo","Milicic","1986-09-24"
283171,"Kiyokazu","Blokdijk","1986-07-22"
441969,"Shigeichiro","Ulupinar","1986-03-07"
269327,"Shuho","Mitsuhashi","1986-10-22"
442246,"Richara","Linares","1986-03-13"
442847,"Marsha","Burnard","1986-11-16"
442605,"Kensyu","Pluym","1986-03-14"
443397,"JiYoung","Pettis","1986-08-20"
406819,"Anestis","Itzigehl","1986-10-30"
294292,"Lech","Busillo","1986-10-25"
434523,"Pintsang","Danecki","1986-04-21"
452312,"Kaijung","Portugali","1986-01-17"
290816,"Sachem","Cochrane","1986-01-26"
429218,"Baoqiu","Langford","1986-11-24"
444677,"Miyeon","Matzat","1986-01-08"
59206,"Shan","Wroclawski","1986-08-22"
28057,"Barna","Picco","1986-01-13"
415640,"Shuho","Lung","1986-06-02"
279435,"Mayumi","Wilharm","1986-07-03"
264731,"Hitofumi","Kriebel","1986-03-01"
21288,"Nechama","Wendorf","1986-03-18"
490348,"Turgut","Gide","1986-07-07"
489558,"Ulises","Camurati","1986-05-08"
486706,"Mikhail","Solares","1986-08-02"
255038,"Ronghao","Azulay","1986-01-29"
68098,"Marek","Pleszkun","1986-09-15"
467433,"Golgen","Jahnichen","1986-09-28"
235324,"DAIDA","Lorie","1986-07-23"
287211,"Froduald","Zaccaria","1986-12-10"
47407,"Paraskevi","Siksek","1986-09-21"
237562,"Alagu","Randt","1986-06-27"
250308,"Maja","Baba","1986-06-25"
92932,"Zhiguo","Trelles","1986-07-18"
433406,"Mansur","Kulisch","1986-07-26"
440362,"Bader","Harllee","1986-01-15"
291601,"Leni","Hempstead","1986-02-27"
263704,"Parto","Schmezko","1986-03-17"
78209,"Sachin","Shackel","1986-06-04"
104223,"Mantis","Waymire","1986-11-18"
458133,"Sudhanshu","Cyne","1986-12-14"
410254,"Prodip","Tischendorf","1986-08-05"
24713,"Zhilian","Merey","1986-12-04"
14918,"Kellie","Kaiserswerth","1986-11-18"
36310,"Manibrata","Anger","1986-04-21"
74238,"Sven","Sadowsky","1986-01-25"
10548,"Ramalingam","Gunderson","1986-05-04"
456786,"Aamod","Frolund","1986-05-02"
59157,"Dekang","Jahnichen","1986-04-10"
220439,"Rosella","Schurmann","1986-12-25"
230689,"Dietrich","Crabtree","1986-05-24"
11832,"Arto","Zlotek","1986-10-16"
425976,"Bikash","Dulay","1986-09-16"
107498,"Sungwon","Hoogerwoord","1986-07-22"
254306,"Remko","Loncour","1986-04-15"
246766,"Tiina","Buchter","1986-08-16"
425981,"Anneke","Cichocki","1986-06-15"
278203,"Yolla","Swist","1986-04-02"
460215,"Djenana","Ebeling","1986-08-30"
207817,"Goetz","Lanphier","1986-01-23"
246387,"Mayuko","Eppinger","1986-08-24"
299290,"Rosalyn","Ligten","1986-11-23"
435427,"Manibrata","Gewali","1986-07-12"
84370,"Fei","Reghbati","1986-03-08"
281652,"Berni","Sridhar","1986-02-08"
425458,"Hidekazu","Honiden","1986-08-22"
15170,"Mana","Bale","1986-09-18"
444303,"Hairong","Markovitch","1986-06-06"
56801,"Utpal","Zucker","1986-03-16"
451505,"Kerryn","Levergood","1986-09-27"
464849,"King","Krybus","1986-01-20"
494327,"Lillian","Nitto","1986-12-14"
209273,"Billie","Mullainathan","1986-03-11"
410708,"Volkmar","Hartvigsen","1986-12-21"
206243,"Ung","McFarlin","1986-03-08"
203555,"Hairong","Brlek","1986-05-21"
408180,"Dipankar","Syang","1986-11-26"
55103,"Mohua","Zultner","1986-03-03"
19564,"Shigeu","Atchley","1986-12-16"
13853,"Mingsen","Roohalamini","1986-06-02"
443164,"Kien","Butner","1986-12-09"
64955,"Mariusz","Karner","1986-06-21"
419144,"Yinghua","Ossenbruggen","1986-06-08"
64333,"Avishai","Comte","1986-04-08"
254569,"Alper","Randt","1986-05-14"
42485,"Sudhanshu","Erman","1986-12-07"
235438,"Armond","Badr","1986-01-05"
492229,"Sachio","Pelz","1986-04-10"
235076,"Chriss","Zaccaria","1986-10-06"
220229,"Eran","Thombley","1986-10-26"
103189,"Shrikanth","Grospietsch","1986-03-31"
490798,"Shir","Alblas","1986-05-10"
297869,"Katsuyuki","Demizu","1986-06-18"
80981,"Fumitake","Niizuma","1986-05-30"
33403,"Susuma","Motley","1986-12-26"
106805,"Taegyun","Muchinsky","1986-10-10"
83421,"Neelam","Speel","1986-07-10"
46141,"Sven","Nollmann","1986-02-17"
418738,"Aemilian","Cromarty","1986-10-15"
283248,"Manu","Gien","1986-12-19"
488690,"Leif","Zhang","1986-03-02"
431156,"Weidon","Seghrouchni","1986-07-13"
467972,"Xiaoshan","Magalhaes","1986-04-23"
414328,"Xiaopeng","Leppanen","1986-10-26"
211054,"Marco","Isaac","1986-11-09"
238384,"Tru","Neimat","1986-12-10"
439086,"Yongdong","Ananiadou","1986-03-21"
209698,"Kankanahalli","Brookman","1986-02-16"
447217,"Aloke","Schwabacher","1986-02-02"
60760,"Vasilii","Riesenhuber","1986-11-28"
211952,"Basant","Luft","1986-07-15"
420278,"Ashish","Redmiles","1986-07-18"
432601,"Maren","Peek","1986-07-07"
249083,"Premsyl","Pehl","1986-10-25"
219411,"Randi","Jiang","1986-01-07"
221880,"Bezalel","Reutenauer","1986-06-14"
484003,"Vincent","Irland","1986-06-16"
417571,"Geoffry","Ambroszkiewicz","1986-06-09"
83122,"Khun","Tasistro","1986-04-30"
229700,"Werner","Oskamp","1986-05-21"
261672,"Kazuhira","Pintelas","1986-10-15"
242714,"Fumiya","Stille","1986-03-12"
18704,"Conrado","Siegrist","1986-06-19"
83822,"Menkae","Haddadi","1986-09-07"
69767,"Nakhoon","Glowinski","1986-02-16"
257621,"Kiam","Ishibashi","1986-05-09"
468540,"Nathan","Tischendorf","1986-02-28"
24566,"Gudjon","Randi","1986-12-06"
226855,"Aloke","Lukaszewicz","1986-09-11"
258553,"Abdulah","Kowalchuk","1986-08-24"
443607,"Fun","Ouhyoung","1986-09-23"
401934,"Yongdong","Radhakrishnan","1986-08-05"
495440,"Toshimi","Flexer","1986-04-18"
465415,"Manu","Reeker","1986-06-28"
68328,"Tuval","Broomell","1986-10-15"
264054,"Gilbert","Horswill","1986-06-17"
203582,"Elzbieta","Remmers","1986-03-31"
89273,"Nikolaos","Thombley","1986-04-06"
39356,"Duke","Ducloy","1986-06-10"
258061,"Elvis","Kakkar","1986-09-30"
433147,"Feiyu","Tsunoo","1986-03-14"
80063,"Arie","Hoogerwoord","1986-07-17"
236341,"Jongsuk","Emden","1986-07-28"
437678,"Val","Pocchiola","1986-09-17"
84674,"Jungsoon","Michaeli","1986-09-26"
290092,"Takahira","Terkki","1986-01-31"
48071,"Rafail","Dulay","1986-03-05"
34055,"Gregory","Stiles","1986-12-31"
446731,"Nobuyoshi","Yetto","1986-04-05"
414428,"Fuqing","Calkin","1986-09-27"
456979,"Apostol","Ozeri","1986-07-15"
486549,"Morris","Quadeer","1986-03-29"
265337,"Boaz","Hardjono","1986-06-08"
27903,"Baziley","Sethi","1986-07-05"
210651,"Toney","Eiron","1986-08-25"
18207,"Toshimitsu","Eppinger","1986-04-06"
41347,"Oscar","Stenning","1986-06-23"
25370,"Jagoda","Puoti","1986-02-19"
208086,"Utpal","Barinka","1986-07-10"
27737,"Saeed","Bugrara","1986-05-17"
458573,"Sanjai","Koprowski","1986-06-27"
297620,"Alexius","Lubachevsky","1986-06-22"
491895,"Subhrajyoti","Mikschl","1986-02-22"
64706,"Vitaly","Bolsens","1986-03-08"
83407,"Gino","Seuren","1986-01-09"
104305,"Surveyors","Schapiro","1986-03-29"
61285,"Hatim","Baja","1986-08-24"
